ABC1,ABC11,ABC23,ABC24,ABC27,ABC28,ABC29,ABC32,ABC33,ABC34,ABC35,ABC36,ABC37,ABC38,ABC5,ABC6,ABC7,ABC8,ABC9,AC101,AC102,AC104,AC106,AC107,AC108,AC109,AC110,AC111,AC53,AC57,AC67,AC71,AC94,AC95,AC96,AC98,AC99,DH16,DH32,DH38,DH42,DH48,DH51,DH52,DH56,DH58,DH59,DH61,GJ13,GJ15,GJ16,GJ17,GJ18,GJ19,GJ22,GJ4,GJ7,GJ9,IB113,JR10,JR14,JR15,JR16,JR17,JR18,JR22,JR28,JR32,JR33,JR5,MC110,MC114,MC122,MC127,MC129,MC130,MC132,MC133,MC138,MC140,MC142,MC143,MC145,MC146,MC148,MC149,MC53,MC79,MC89
2.77934180974689e-06,-9.72742157057538e-08,4.30812052769368e-06,1.92032449141932e-05,-1.38265048027406e-06,2.2132324613425e-07,3.71040498158114e-06,-2.62346734810689e-06,1.29812734836261e-05,-2.98988091188124e-06,-1.37162578192035e-06,1.96099007860451e-06,-1.43407554486181e-05,-6.75790627036703e-06,-1.97439060137608e-06,8.66032878831326e-07,-3.90459767906456e-06,-5.02763841670005e-06,-3.95363547184787e-06,3.77703750787748e-06,3.80486011814251e-06,-3.21441032016982e-06,1.48506993825913e-06,-5.07180904830142e-06,2.52017358828856e-06,-1.50111205415088e-07,3.64657840880659e-06,-5.15393129799407e-06,2.11226518799718e-06,-1.26163174266703e-05,2.62343490701851e-06,-5.57289637890198e-08,-5.8458885818636e-06,5.14996404825258e-06,-9.21531169538479e-07,4.67389766048865e-07,-1.4990443913839e-06,2.29907699987396e-06,-1.37011652877581e-06,7.68846888155476e-06,-8.10851355820913e-06,1.21201356001891e-05,2.46628910059595e-05,-1.949887236025e-05,3.78011846888877e-07,3.23114201585115e-06,1.68248541655082e-05,3.55150733849303e-06,3.45723140953402e-06,1.95939856151392e-06,-7.73941783040962e-07,2.04622997512842e-05,-8.22612107954718e-07,2.57820352571533e-05,1.17150442277282e-05,5.23155512086682e-06,2.91136379226322e-05,1.93180393462436e-05,2.80164059918349e-05,8.04171325888157e-06,9.27099949794734e-06,1.37136470662775e-05,5.16241228333785e-06,-1.67753057734075e-06,-2.0033064749293e-05,-1.52877936527444e-05,-2.30571703368043e-05,3.80812501752993e-05,-9.69139585923653e-06,1.02529372239322e-06,-1.50418259302684e-06,-4.24240666428735e-08,9.55511829995763e-06,6.87301407746056e-06,-1.176010292394e-05,2.33100164825117e-06,-9.5864780966809e-07,-1.52251960257571e-05,3.62991116895645e-06,4.93836178518898e-06,2.50658984035747e-06,-1.79261877572604e-05,2.76959090522983e-07,-2.46172663453059e-06,3.23281146038793e-07,2.30902352777399e-06,-1.29850797322253e-07,1.18455353212e-06,2.48677804645225e-07
-1.37834810197403e-06,-6.21823994525428e-06,3.51154994894285e-06,-9.78146557315965e-06,-1.25244894710361e-06,-7.37930437935508e-08,7.4467147488989e-07,-3.08337061180903e-05,-2.23998799580349e-05,7.03178283266466e-06,-6.29196900362022e-06,1.03068413726238e-05,-6.36738419501812e-06,3.82970949316154e-07,1.07450216082285e-05,-7.17016065153756e-07,-4.88090655516403e-06,-2.98781052387638e-06,-3.27960247615642e-06,2.90343125330256e-06,5.27922172816123e-07,1.80269355766316e-06,-1.48625483448646e-06,-1.08621857477266e-06,2.75659256881758e-06,-4.38769847010318e-07,-2.14061693481582e-06,-6.45836069210043e-07,6.6192737143784e-06,8.36811346982727e-06,-1.46309232107335e-05,-7.66263100446603e-08,-2.80247739350789e-07,4.55412749271457e-06,-1.33629570716951e-05,-3.50739541323218e-06,6.18387442692214e-06,1.88061980126924e-06,-7.9713694825096e-07,3.87305883029039e-06,8.76067276238357e-06,9.16871486295476e-06,1.08432111678293e-05,-1.23067639412892e-06,5.70628122980421e-06,-2.31305213876742e-05,1.45636969541433e-06,-6.48660927703084e-06,5.32354524434353e-07,-1.15426127868936e-05,1.54844277257299e-06,5.21113899100207e-05,-3.19399910519185e-06,-3.13478989246318e-05,9.39902871268475e-07,-2.61424112721217e-06,-2.71103235545226e-05,-2.2284997439428e-05,0,4.60661688256102e-06,1.76433767127145e-06,-1.47033931060345e-05,-6.24855212358014e-06,-7.2426218484091e-06,-2.4618423954923e-07,-1.00369392642297e-05,-1.25252125633347e-05,-2.43585418731419e-07,-2.77874401739857e-05,-1.25615076947808e-06,-3.96989254234244e-06,-1.24004075371832e-07,-3.96536909773824e-06,4.7654581938824e-06,-6.84708562522372e-07,-1.71424584138227e-05,5.19063982878777e-06,1.84088858280968e-06,-1.01865156605029e-05,-1.64292821470778e-06,-3.32115807268724e-06,9.1834552593735e-06,3.98377009542701e-06,7.38057567671921e-06,6.73283625381852e-06,-1.62897163222677e-06,-3.79549376861685e-07,1.35922807065692e-06,-8.29135323523043e-08
-4.86053347882987e-06,-4.47464945076786e-07,3.06641416303166e-06,3.28144289859993e-06,2.23116816553998e-06,-7.80032237494176e-08,-6.64790000888136e-06,-4.17151060987307e-06,-1.36185518366701e-06,1.50046530174719e-05,-2.06013278852738e-06,-2.49300372363916e-05,3.57527709816815e-06,-7.29488464468447e-06,-3.27815354268196e-05,2.11812217378423e-06,1.26182890525458e-06,6.30805771729672e-06,-1.87037672023639e-07,1.33739398988446e-06,-3.3161168384061e-06,3.80499240513012e-06,-3.46516318927111e-06,3.83265753902258e-06,5.46353407043322e-08,1.43161551219634e-06,9.11930653131834e-07,3.23017978286532e-06,-1.38953866558208e-05,1.22584527735447e-05,3.75902590977355e-06,1.92803971208831e-07,1.93618188665098e-06,-1.49907410290556e-05,-4.94855013101086e-06,9.24271266488636e-06,1.89559560240066e-06,1.98742844266934e-06,-2.21706448069646e-06,-5.05347091498354e-06,1.4624278944498e-05,1.90785081304933e-05,-1.82608037640595e-05,-1.05924732760643e-05,8.31645600026058e-06,-9.61563547353911e-06,2.89195729098211e-05,-9.30044165946198e-06,-1.41020876002254e-05,2.18192781866057e-07,9.28394858010378e-06,1.48770728113288e-05,1.30808113049093e-06,-4.96825584535989e-05,-1.05170512803349e-06,5.23001823628521e-06,1.37591683971764e-05,-3.2011921375198e-05,-5.59383309221415e-05,-6.1806027734334e-07,5.2077701251378e-06,-2.08989782351528e-05,1.98969680912751e-05,2.46542329220164e-06,-6.89287691690532e-06,1.61159312369609e-05,-1.0842856658438e-05,-1.88818845920692e-05,4.92162957595102e-06,-1.15160414119446e-06,-3.1281598673757e-05,4.04599721442812e-07,-1.02425778149487e-05,-1.46946513563384e-05,-1.1246261802792e-05,2.95906197235732e-05,-6.51957189644635e-06,-9.69959062227124e-06,-1.536148934586e-06,1.3284721261734e-06,-1.93830164057801e-06,-2.27412557614375e-05,0,-2.46480187080109e-06,3.28872140699306e-06,2.21954836378005e-06,1.2383913326361e-06,-1.24644363660488e-06,-8.76440716285591e-08
-1.11699160892724e-07,2.14570809385845e-06,5.63377884856013e-06,9.70720751536573e-07,-4.98167928078733e-06,-1.09194798133933e-07,-2.04060803200954e-06,-1.55274528717835e-06,3.20651583412169e-06,-1.2285166699898e-05,3.0976159971281e-06,-9.22840524868485e-06,-1.4616740783082e-06,-1.81581978088136e-05,-3.52800670817623e-06,-6.5361269642086e-07,-9.85863646246686e-06,8.35641540451096e-06,9.40356773784214e-07,-2.90744563966094e-06,1.69229121495116e-06,2.29199184964676e-06,3.95283337058813e-06,1.10154450305611e-05,4.32789205941438e-06,-8.5466241809743e-07,-3.96529823096932e-06,-1.93511326547063e-06,5.97593607579739e-06,2.09545659599685e-06,-5.63479605758123e-06,-4.07915500712923e-07,-4.14694851340104e-07,-9.96987730834345e-07,2.54087451367907e-06,-1.4433630334088e-06,-7.97130348461339e-07,5.82085703652561e-07,1.90276977184623e-07,-7.18666139336436e-06,-2.59285868356044e-06,-3.20237976319412e-07,7.24152612537971e-06,-2.70347675733772e-05,-2.53486016429539e-06,-4.04287450675115e-06,1.93111467340024e-06,1.05364108334483e-05,-7.99086489956967e-07,-4.94699769406501e-06,2.31097569795919e-06,1.13200905190338e-05,1.12963590823106e-06,-2.4244788405768e-05,1.94369751957826e-05,-1.30673679362234e-05,-1.37535210221506e-05,5.12049543950993e-06,-1.12538080262291e-05,-6.90198897697964e-06,-1.12962904912373e-05,-3.39959211151343e-05,-3.1300536154282e-06,7.0731194264171e-06,1.14891742107389e-06,-6.21681389398033e-06,-1.05716759887827e-05,1.13945133781333e-05,-6.21537152762683e-06,9.29470071698274e-07,-9.61429675002891e-06,-2.41542630227127e-07,1.7756396447006e-06,-3.92468144285257e-06,-9.14590273689358e-09,-7.18967996702073e-07,-9.73280107681667e-06,1.31443728618796e-05,-2.31867758299977e-06,-2.26977951177275e-07,2.44234780728402e-07,-6.98240772869624e-06,2.23222426464408e-06,5.7476143499933e-06,-5.25034839153256e-06,-5.0303221612261e-07,-7.39309208292868e-07,2.00591950430827e-06,-1.22690784420149e-07
1.63449843125173e-06,5.10643768368195e-07,-5.3169596381774e-06,4.76158532720007e-07,9.0282796192555e-06,-1.55130044611571e-07,-1.2667211443169e-06,2.9536075393717e-05,1.27572091179553e-05,-5.46120939807966e-06,1.43344742505765e-06,-1.1967638706014e-05,5.49559773655478e-06,6.63068126021125e-07,-1.15985878830229e-05,-1.81292988193723e-06,4.74914275323457e-06,-8.36301324959639e-06,-6.09092348506373e-06,-4.24118017609038e-06,-9.0043881477794e-07,1.90945444536638e-06,-9.90309795794537e-07,-4.46165603168494e-06,-1.04787312995763e-05,-1.69740633725978e-06,-6.36604467716644e-07,6.45636305501657e-07,-2.38011041933894e-07,-1.30903631198166e-05,-5.98706757771424e-06,5.64407350749421e-07,-5.89145562682146e-07,-2.21355188748049e-06,-1.29518607325879e-06,3.96256712609325e-06,-1.03657677335065e-05,-4.97877829467432e-06,6.91994935959989e-08,1.04539185083726e-05,-6.61432908240413e-07,1.39130374854279e-05,-5.42319651300458e-06,-8.51680650766655e-06,-7.34726699782915e-07,4.5015953158109e-06,1.57039141351625e-05,1.04929425772555e-05,1.78376323042076e-05,-2.66853158690605e-06,-2.30848631659693e-06,-4.15554088321186e-05,-1.12825539588884e-05,4.28429296142885e-07,1.69779144676602e-05,2.61731580069167e-06,1.78414867136185e-05,-2.25180688583227e-05,-7.49540925239715e-06,1.11624529893671e-05,-4.90051006793793e-06,-1.66280159204846e-05,-7.7512352221817e-07,1.89070295584944e-06,1.66399154496103e-05,-2.5132025463274e-06,3.18999815253582e-06,-7.5596746379155e-07,7.91258465516161e-06,-4.74790532828158e-06,8.10183874822237e-06,-4.79716883045606e-07,8.39329830991742e-07,-1.04265421296916e-05,1.37222572858274e-05,-1.59397285316094e-05,-1.37351095678559e-06,-2.66134935151399e-06,2.95346140615191e-06,-1.81199950854299e-06,2.05336563899749e-06,1.52034135019768e-05,-6.5634804080418e-06,-3.28914173382166e-06,-2.26594447185441e-07,5.73964016107791e-07,-1.46830854940876e-06,-2.85099261043368e-05,-1.74303420911877e-07
-1.62384069766695e-06,7.35155838460658e-06,2.24560435521785e-07,3.22601927035522e-06,-6.96878559621703e-07,-8.76666872649015e-08,1.54583893661975e-06,-8.98787883549546e-06,-4.67039271658103e-06,1.07906623027224e-05,-3.41557009934087e-06,-5.62252740912828e-07,8.95922456199187e-07,3.94740627797849e-06,8.18979301359376e-06,-1.74498699587674e-06,-1.52807198823088e-06,1.55256604761914e-06,6.70477236523092e-06,7.78160235598239e-06,7.02053251616641e-07,-1.40090260180506e-06,4.948917975263e-07,5.12859327854582e-06,3.73241336159765e-06,-1.38503982518278e-06,-1.41788789521762e-06,1.93630999599967e-06,7.94286245665428e-08,-1.32333198942927e-06,-1.87951295488677e-06,7.36766808672258e-07,6.3607039092155e-06,1.10327439967009e-05,5.56727323439439e-06,3.03763973885276e-06,3.00361662908727e-06,-1.66197135019085e-06,4.94198868062123e-06,-1.31367604322261e-05,-7.65456550031297e-06,-3.78162296269642e-06,-4.18083585473337e-06,4.29146474143693e-06,-6.48659336047993e-06,-1.18863756577193e-05,4.54744749663711e-06,-3.27910252106968e-06,4.91660708129913e-05,-4.53993375588287e-06,-2.31097569795919e-06,1.09126779467157e-05,2.90245837535635e-06,5.92228305453645e-05,1.28167831045453e-05,1.30827322724212e-05,-1.96864750528893e-05,-8.92163364148547e-06,-1.12359957311575e-05,-1.90971387486926e-05,-3.44472380035819e-06,7.59832963290889e-06,-2.47814615747343e-06,-2.30753377319611e-06,9.98420032345666e-06,2.58267788940734e-07,1.31280486493461e-05,-7.23298016815542e-06,-1.00014545836239e-05,-5.59870103028842e-07,-9.55935590213601e-06,-3.91436613170265e-07,1.36861091518817e-06,3.02855931952796e-06,-1.27052336193733e-07,1.44076889760384e-05,-7.76194938929689e-07,3.40883238434292e-07,2.45578824690753e-07,-1.67284216592227e-06,-8.90483373500421e-07,5.93300923007838e-06,-3.73466606239093e-06,1.64320124720072e-06,-1.28052464544238e-07,-1.69204797805041e-06,-1.19810193466731e-06,1.51408572053528e-05,-9.85018958032601e-08
-4.2841469036863e-06,3.35937670827613e-06,3.29727017078165e-07,-5.49086863013448e-07,1.10720874443855e-06,-2.57073713902119e-08,-4.02347199012594e-06,-1.07402535131261e-06,-2.00885824374212e-06,7.50240796807333e-06,9.94760329611026e-07,3.99617439375093e-06,-8.23421981463116e-07,2.15799507501103e-06,1.09247904603307e-05,-3.87830770412786e-06,-1.23862390564095e-05,-9.54836624086743e-06,-2.00250679542263e-06,1.74608298911975e-06,6.28482349641355e-07,-6.66896638084673e-07,-1.98009325101198e-06,1.63179113553474e-06,-2.23723958160124e-06,7.38427756534232e-07,8.87940948874621e-07,6.44838484920619e-07,1.58796140959667e-07,-1.42799427668498e-05,-1.88013737779538e-06,3.51552315885023e-07,4.35757977323552e-06,7.31867231913659e-06,-6.70196179872334e-07,3.6487878505537e-06,0,2.07273309503437e-06,2.25042545142596e-06,1.38936454688455e-06,3.60111146711041e-06,-1.11218421123224e-07,4.69482293624006e-06,1.47231439388536e-05,-1.42191282259009e-05,-3.44049426577688e-06,-2.97502087514262e-06,1.04810601423484e-05,-2.11461343199061e-05,-3.49034177493381e-06,7.71156818007058e-07,-1.62087451353607e-05,5.6241602068499e-06,-3.45469464541435e-06,1.0109342751939e-05,2.61270649784486e-06,3.75144915742149e-06,3.40459243059418e-05,1.87088923227528e-05,-3.02831084149774e-05,-1.10852779220579e-05,1.22838292560269e-05,-1.05081950079422e-05,-1.91278731741032e-06,4.80901976932111e-06,1.5900775213854e-06,-1.29057945020753e-06,-7.84488119168003e-06,-1.46058159286287e-05,-1.40052361745416e-06,1.99640723902784e-06,2.08692670660595e-07,1.61009758038369e-07,1.31751880268989e-05,-5.47107339255088e-06,-8.61824877940565e-06,2.70575754547083e-06,-2.08300006547181e-07,6.85617108699659e-07,1.43825402080932e-06,-2.30708763193207e-06,-1.30065756126278e-05,2.28331068918926e-06,-4.10971442944443e-06,-1.74107754303257e-06,2.45878886717627e-06,6.38762660560286e-07,4.24646052885719e-06,-2.88846869552943e-08
7.86247254293158e-07,-1.09067030513779e-05,-7.3647361042807e-06,8.30848691523841e-06,-3.72962219009912e-06,-1.54239705750062e-07,2.88325495696412e-06,-6.87097616012514e-06,1.22640005301302e-05,4.69959247273535e-06,2.76932561848562e-06,-2.54593721363234e-05,4.23984611998763e-06,3.34406187938544e-06,1.17712208602068e-06,-1.91760343113194e-06,-8.45362254020152e-07,3.29649321925302e-06,2.46466736839655e-06,-4.82319365447357e-06,1.09769073761265e-06,1.82541030693593e-06,-1.97799068318533e-06,6.71306460435042e-07,-4.57017072903516e-06,-9.69368505677313e-07,3.74789795166344e-06,1.28927867553271e-06,-3.0617252756534e-06,2.30938026201331e-05,3.76152443148161e-06,-7.12732914841617e-07,-2.81097013955366e-06,-7.15228218089479e-06,-2.62916533072444e-06,-3.04088316612529e-06,7.04659070575509e-07,-1.78902264592823e-06,1.52541557114403e-06,1.43733081770066e-05,-1.46754087819002e-05,1.72484879072714e-05,7.93522257919026e-06,-2.03988424472068e-05,-7.85418923207465e-09,1.30613151429481e-05,-5.15331236627069e-07,-3.43459381289197e-06,-1.84148831648435e-06,9.68556503396669e-06,7.70879423467778e-07,-4.11535055671592e-07,-8.67331592198431e-06,2.04360867051217e-05,1.40117930348771e-07,2.61193985861278e-06,3.13757342697441e-05,-1.18300305178365e-05,7.49540925239715e-06,1.63954582961828e-05,-3.76196498519856e-06,2.4005387630412e-06,-7.4261586648256e-06,-2.89967406844344e-07,-1.79082008331918e-05,5.43039986299575e-06,-3.98176558132732e-06,3.59986231856577e-06,4.69515532052405e-06,3.59219711068068e-06,7.55016775755937e-06,-2.73960587903077e-07,-3.06520816019494e-06,-3.33057167385906e-06,1.13387362659928e-05,-6.74094191887987e-06,-1.36562795652864e-06,-3.67713066854087e-06,1.19748080466835e-06,1.17000303437431e-06,6.0227049559826e-07,-7.00942905942321e-06,1.98459745612073e-06,-1.64217552856951e-06,3.18616852201806e-06,3.15277545395964e-06,-5.85830600146701e-05,2.53508639905561e-06,-1.7330304016861e-07
-1.27885284219914e-06,2.06653995222187e-06,5.31908608542253e-07,-9.68309568250687e-06,-2.63614387588166e-06,1.79146820693365e-05,-5.33229285733838e-06,8.02770370492795e-05,-8.31356187328819e-06,-1.40189393104984e-05,-6.8622121570574e-06,-8.7348158719156e-08,-1.30686476714184e-05,2.11431035037532e-06,7.05180587603735e-06,4.60582685031754e-06,3.93090401662164e-06,-4.58803557936578e-06,-2.10412266982692e-06,1.33739398988446e-06,-6.69916974704508e-10,9.95818643315126e-07,1.48191943189316e-06,-5.84515587355193e-06,-5.60423261671057e-06,6.57623620478818e-07,5.35209591885835e-06,6.44241412249397e-07,-4.79772631237353e-07,-7.67511100295382e-06,2.61930676397048e-06,4.57486998384959e-07,6.71121771467372e-06,5.91519633704362e-06,4.46788654751565e-06,-6.06567073513519e-07,-1.89559560240066e-06,5.5562531038237e-06,1.19715536313872e-06,9.28304069541775e-06,-4.47863467083028e-06,-3.36288859558172e-07,-2.26072981009227e-06,-1.30670047909803e-05,5.06092661509776e-06,-1.54746021200456e-05,-1.99608159904222e-05,-2.41754121806201e-06,-2.40756491406647e-05,-1.79804452127218e-06,-3.85301114210835e-06,6.46778044766675e-06,-3.14354654596164e-06,-3.48429613935884e-05,2.7855605659347e-06,5.22234733831471e-06,-1.28542951031721e-05,8.71330993543276e-06,-1.68124113473717e-05,1.62360268328618e-05,-3.9867607108855e-06,2.71363911983518e-05,5.80314881806434e-07,-5.30457739187259e-06,-1.47934892793452e-05,2.77204635858631e-06,-6.80884987362092e-06,1.05532269939232e-05,-1.33475531107368e-05,-6.1155346465661e-08,-8.2466023798164e-07,1.858560007161e-07,-6.95479728743146e-06,-4.93872741172691e-07,2.92783345845286e-06,-7.40367015049454e-06,1.78157132767341e-05,-1.71839619538038e-05,-1.16458210725353e-05,-1.4720215552364e-06,1.14066187145384e-07,-2.859143477247e-06,-4.03729720687911e-06,2.46223864090217e-06,-3.39034972064776e-06,1.32534219263016e-06,5.68864604217872e-07,-5.01945703101738e-06,9.46844574033289e-09
6.69170051243112e-06,5.94760350460774e-06,4.9339257060735e-06,-2.12338031342093e-06,5.34788101294782e-07,4.71911871591788e-08,-2.46425506215713e-06,-2.14659821557256e-05,-5.73822929498971e-06,-3.32986855038488e-05,1.0428027965189e-06,1.55958834627798e-05,4.86033262311956e-06,3.86033960599942e-06,9.66286063044731e-07,-2.62435582503073e-06,1.21319853932799e-05,5.08447530237999e-06,2.60527228529923e-06,-2.90719049325207e-06,-1.26179945899513e-06,-8.39500080766507e-06,1.48309930405231e-06,1.74210314661281e-05,5.70817333050226e-06,1.2923889124653e-06,2.59967390311296e-06,-3.22021316829307e-06,1.78714102912142e-06,-5.43521829243228e-06,-3.97863702115682e-07,5.38483916917817e-07,-6.48921518306648e-06,-4.92291438310215e-07,1.04720049861347e-05,-3.95289427785715e-06,3.97087834426796e-07,-4.5889690440448e-06,2.22239926910836e-06,1.28948560795056e-05,2.43500136498097e-06,-2.54767973853179e-05,-1.32473756689069e-05,5.77534458258972e-06,3.62250123047962e-07,1.37795961712587e-06,-2.19734957318246e-05,-7.93362986505901e-07,-2.82191008898641e-05,4.4205180273976e-06,2.31597060220507e-06,1.6242134726494e-05,2.73656437152149e-05,-7.60103417874328e-05,-4.71297578392951e-06,-4.1754282207707e-05,2.80695678343767e-05,-9.63183538013877e-06,1.50098363525644e-05,1.48705672309443e-05,1.11185964668787e-05,-1.07820285257959e-05,-4.20829964944835e-06,1.44149725557844e-06,-1.82593849782662e-05,8.95655197295841e-06,9.08403764226405e-06,2.45790358419144e-05,-4.12264264624123e-06,2.45788904008186e-06,-3.60015208043881e-06,3.65251835792853e-07,2.86528181404377e-06,-1.4238057050928e-07,-8.9966854936768e-07,-1.46408166189206e-05,-5.44131076643797e-06,-8.18894626698843e-07,1.74673634059462e-06,9.80940407241358e-08,-1.31872264855724e-07,-6.10708086500569e-06,3.65049140472203e-06,0,6.89309475358793e-08,6.647923005212e-06,1.11795605311416e-06,7.97029948203116e-06,5.30238057968302e-08
5.19604364007889e-06,-8.13088329730225e-06,-5.20942603774032e-06,9.34905318498594e-06,3.75184863567147e-06,-6.19417672412523e-08,1.05347200193156e-06,-1.60208575502561e-05,8.86199380295091e-06,1.64680655459237e-05,3.32785839451238e-06,3.68883760235681e-06,8.33599439976902e-06,-2.67079822587695e-07,4.23627616698138e-06,-6.26377421540754e-08,-2.07921879363991e-06,-2.88123833148676e-06,-1.21681027247983e-06,-2.02931607525738e-06,3.08245328647507e-06,2.18628337131896e-07,-1.48428105648582e-06,2.40811667028198e-05,-7.08314854427962e-08,9.92696392749835e-07,2.5338362323739e-07,-1.93511326547063e-06,2.83548416800178e-06,6.47355299747862e-06,-5.64416240741098e-06,8.95578426798325e-08,1.99116526882273e-06,-2.02484089734502e-05,1.13476371957801e-06,1.06580482532415e-05,-2.6912555149768e-06,-7.10069647344767e-07,-5.461741047537e-06,-9.01614224157526e-06,1.53582600192668e-06,-8.08212717925032e-06,1.97371516914704e-05,-1.31373763451198e-05,-2.51254863112048e-06,-1.08343743906768e-05,1.97291391200645e-06,7.98899960222308e-06,-7.94364916849715e-07,7.2498877975249e-08,-3.85578409003358e-06,6.37353069597527e-06,-1.56098729451359e-05,3.19178434612611e-05,-7.22304926257272e-06,2.3597472560647e-05,-5.2776073254946e-06,2.34863287067461e-05,-7.51445125748422e-06,5.11140240102914e-06,4.14157196327485e-06,9.18438293857364e-07,5.12205404763873e-06,8.7184611715132e-06,4.11577473658696e-06,-1.10281392118106e-06,5.08882045395854e-06,6.17115157480913e-06,-1.49620741857642e-05,-2.70288293544389e-06,-1.57015609488665e-05,2.80553459055271e-07,1.18755391278128e-06,-8.07779008261479e-06,4.93770378284241e-06,1.08559837317562e-05,-5.48428231304571e-07,-6.78060649313085e-06,1.57602343401021e-06,1.36185829981397e-06,2.54701511278712e-06,9.29030466883373e-06,-1.81990497814174e-06,4.1062932311681e-06,-1.7962079757855e-06,-1.5693764088317e-06,8.58712830538199e-07,-2.3065894118013e-06,-6.9597491282306e-08
-1.05577280687055e-06,4.31956069294303e-06,-1.66465084612169e-06,-1.35993134582607e-05,3.30809878032569e-06,4.51258136726707e-07,-4.3359102630758e-06,1.32204936088693e-05,-1.46295355791314e-06,1.87333801080668e-06,-6.27527666524526e-06,-9.70770845351315e-07,-4.57547218265414e-06,-6.13617008697952e-06,1.11749338262419e-05,1.47224295350594e-06,-2.4453949841456e-07,4.0055497529674e-06,-2.29592627020266e-06,-3.54534115720888e-06,2.5180540420877e-06,-4.39546201455603e-06,2.96619860810462e-06,-8.37746765866684e-06,-5.9170407213641e-06,-4.04106384863723e-07,3.34084457370992e-06,-3.87381783301141e-06,-4.18602744081904e-06,7.60379556401559e-06,3.36153757749535e-06,1.63409546335552e-06,-2.73664487123463e-06,9.96250848546568e-06,-4.68968743670378e-06,-2.59103705064846e-05,4.8375121537905e-07,3.72310587934968e-06,6.89140361879591e-06,7.18466118603554e-06,4.45283279861431e-06,-3.97794038803926e-06,-1.70155465823636e-05,1.27691449435462e-05,3.53806621087867e-06,-1.7406385268051e-06,-1.34172174036166e-05,-4.74607178737339e-06,-8.00308766592811e-06,3.93730258335951e-06,-3.86273395320956e-06,-7.25355730615711e-07,-1.3001555132063e-05,-4.61311996891087e-05,-5.10883667412339e-06,-5.23001823628372e-06,-3.71438795235019e-05,-2.18120052095539e-05,1.50193633829374e-05,-8.26064323448761e-06,-4.83378097479753e-06,5.88650855048229e-07,-4.64797963388533e-06,-1.01666811053354e-05,4.97398213208512e-05,7.86129497711471e-07,-9.13110717824567e-06,-1.89977968987026e-05,-5.97180353610917e-06,2.40729205514116e-06,6.47946845846191e-07,-1.14207571345944e-07,-5.22057678303567e-06,1.73534607274398e-06,6.47474846826134e-06,1.44870478213642e-05,3.9954091206814e-06,-3.27415195713043e-06,5.89946297900136e-07,2.42754666631041e-06,5.66572967520377e-07,-1.05606418356255e-05,-5.6930080445491e-06,-8.22114123990113e-07,2.36708183212922e-06,2.07882961862865e-06,-3.49564418808496e-07,8.02813631467814e-06,5.07031614299671e-07
-4.97947671766297e-06,5.07644449455174e-06,5.22450120857877e-06,-2.86474509572916e-05,6.79970871710404e-06,-2.95934963487972e-07,-1.68011656023038e-05,1.34542141684051e-05,-2.33508611420129e-06,-2.40667317546699e-05,2.44379428614434e-06,2.27832058902687e-05,-1.78776458424864e-05,3.48833612652831e-06,2.48860373493739e-05,-5.67558821256444e-07,-1.32560927111872e-05,-9.62315548449e-06,-4.39200190158113e-06,-4.9221496167806e-06,-5.88115000431405e-06,5.85050703277027e-07,-2.47577448948648e-06,-4.20317983346192e-06,-8.82242558893697e-07,0,-3.02470754599607e-06,3.88102046920542e-06,1.93296372652159e-06,-6.77501670425269e-06,-5.2489379534986e-06,1.16733139867703e-07,3.33132217627998e-06,-1.54917915863269e-05,-5.68275190604536e-06,1.65926754552546e-05,-4.86262669854845e-07,-3.63517426305319e-06,-1.44423265393856e-06,-2.03722079477016e-05,4.23584649935305e-06,9.22955967432888e-06,1.85975341808657e-05,2.06007809934167e-05,-1.55030442342015e-06,-5.99066299710457e-06,2.58813738360548e-05,-5.71208485372087e-08,4.81596639523315e-06,-4.84655406370121e-06,-7.73941783040962e-07,-5.27439093317379e-05,2.86879981676481e-06,9.52671698742127e-06,6.0307032275518e-06,1.83158251813894e-05,2.65980632971568e-05,4.98246282139531e-06,3.7596134429326e-06,-8.44514661316225e-05,-6.21694490652117e-06,-1.63488114670097e-06,-4.98213243392536e-06,-2.61803022874285e-07,3.39798936616014e-05,-6.87625712601402e-06,-1.03513954505953e-05,-2.5909720886844e-05,-2.1301863235235e-06,-1.94157507154994e-06,2.09339321171628e-05,0,-2.20262588440211e-06,-4.62272823267647e-06,-1.85928792218085e-05,7.38494845741141e-06,3.25416868125091e-06,5.70340685231921e-06,-1.13180284879937e-06,6.82717554850093e-06,-4.70507487166773e-06,8.16995188017104e-06,-2.07651695825541e-06,-3.28777154355554e-06,1.27346668370935e-06,5.05891327151436e-06,0,2.00478207655745e-06,-3.32511194930305e-07
