Manager,Ticker,Outright,LookThrough,Sector,SuperSector,Industry,Return,SuperSectorIndex,SuperSectorIndexReturn
ABC,FSJ LN Equity,0,-0.2,Industrial Transportation,Industrial Goods & Services,Industrials,-0.2275313,SXNP Index,0.650126
ABC,FSV LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,-0.3703704,SXFP Index,0.905816
ABC,FXPO LN Equity,0,-0.2,Industrial Metals & Mining,Basic Resources,Basic Materials,-1.200218,SXPP Index,-0.653875
ABC,G IM Equity,0,-6.6,Nonlife Insurance,Insurance,Financials,0.9883516,SXIP Index,1.062417
ABC,G1A GR Equity,0,-0.9,Industrial Engineering,Industrial Goods & Services,Industrials,-0.3885553,SXNP Index,0.650126
ABC,G24 GR Equity,0,-0.8,Software & Computer Services,Technology,Technology,2.153846,SX8P Index,0.2669742
ABC,GAW LN Equity,0,-0.3,Leisure Goods,Personal & Household Goods,Consumer Goods,-0.4942339,SXQP Index,1.072337
ABC,GCP LN Equity,0,-0.3,Equity Investment Instruments,Financial Services,Financials,-0.1666667,SXFP Index,0.905816
ABC,GEBN SW Equity,0,-3.3,Construction & Materials,Construction & Materials,Industrials,0.6162598,SXOP Index,0.8841428
ABC,GET FP Equity,0,-0.2,Industrial Transportation,Industrial Goods & Services,Industrials,-0.1267427,SXNP Index,0.650126
ABC,GFRD LN Equity,0,-0.3,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.8823529,SXQP Index,1.072337
ABC,GFS LN Equity,0,-1.3,Support Services,Industrial Goods & Services,Industrials,0.8396947,SXNP Index,0.650126
ABC,GLE FP Equity,0,-4.4,Banks,Banks,Financials,0.5826051,SX7P Index,0.6701741
ABC,GLEN LN Equity,0,-3,Mining,Basic Resources,Basic Materials,-8.101918,SXPP Index,-0.653875
ABC,GLJ GR Equity,0,-0.1,Financial Services,Financial Services,Financials,3.480041,SXFP Index,0.905816
ABC,GLO LN Equity,19.7,-0.1,Electricity,Utilities,Utilities,-1.709402,SX6P Index,1.683118
ABC,GN5 ID Equity,0,-0.5,Support Services,Industrial Goods & Services,Industrials,0,SXNP Index,0.650126
ABC,GNC LN Equity,0,-0.4,Food Producers,Food & Beverage,Consumer Goods,0.1077006,SX3P Index,1.030116
ABC,GNK LN Equity,0,-0.5,Travel & Leisure,Travel & Leisure,Consumer Services,0,SXTP Index,0.6633038
ABC,GNS LN Equity,0,-0.5,Pharmaceuticals & Biotechnology,Health Care,Health Care,1.977186,SXDP Index,0.9666694
ABC,GOG LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,-0.8962868,SXTP Index,0.6633038
ABC,GPOR IX Equity,0,-0.6,Real Estate Investment Trusts,Real Estate,Financials,-1.527252,SX86P Index,0.3669621
ABC,GRG LN Equity,0,-0.3,Food & Drug Retailers,Retail,Consumer Services,0.2985075,SXRP Index,0.6456596
ABC,GRI LN Equity,0,-0.4,Real Estate Investment & Services,Real Estate,Financials,0.2629849,SX86P Index,0.3669621
ABC,GSK LN Equity,0,-5.6,Pharmaceuticals & Biotechnology,Health Care,Health Care,1.700501,SXDP Index,0.9666694
ABC,GSS LN Equity,0,-0.3,Equity Investment Instruments,Financial Services,Financials,0.7256894,SXFP Index,0.905816
ABC,GVC LN Equity,0,-0.4,Travel & Leisure,Travel & Leisure,Consumer Services,1.254826,SXTP Index,0.6633038
ABC,GXI GR Equity,0,-0.4,Health Care Equipment & Services,Health Care,Health Care,1.535088,SXDP Index,0.9666694
ABC,GYC GR Equity,0,-0.4,Real Estate Investment & Services,Real Estate,Financials,1.269266,SX86P Index,0.3669621
ABC,HAS LN Equity,0,-0.8,Support Services,Industrial Goods & Services,Industrials,0.5482456,SXNP Index,0.650126
ABC,HEI GR Equity,0,-2.8,Construction & Materials,Construction & Materials,Industrials,-0.5292479,SXOP Index,0.8841428
ABC,HEN3 GR Equity,0,-3.2,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.09263548,SXQP Index,1.072337
ABC,HFD LN Equity,0,-0.2,General Retailers,Retail,Consumer Services,0.9714286,SXRP Index,0.6456596
ABC,HICL LN Equity,0,-0.8,Equity Investment Instruments,Financial Services,Financials,0.1393728,SXFP Index,0.905816
ABC,HIK LN Equity,0,-0.6,Pharmaceuticals & Biotechnology,Health Care,Health Care,2.341839,SXDP Index,0.9666694
ABC,HILS LN Equity,0,-0.3,Industrial Engineering,Industrial Goods & Services,Industrials,-0.6048387,SXNP Index,0.650126
ABC,HL/ LN Equity,0,-0.4,Financial Services,Financial Services,Financials,0.8468052,SXFP Index,0.905816
ABC,HLE GR Equity,0,-1,Automobiles & Parts,Automobiles & Parts,Consumer Goods,0.9745763,SXAP Index,0.5500247
ABC,HLMA LN Equity,0,-0.6,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,-0.2227172,SXNP Index,0.650126
ABC,HMSO LN Equity,0,-1.2,Real Estate Investment Trusts,Real Estate,Financials,1.228879,SX86P Index,0.3669621
ABC,HNR1 GR Equity,0,-2,Nonlife Insurance,Insurance,Financials,0.3762935,SXIP Index,1.062417
ABC,HO FP Equity,0,-0.4,Aerospace & Defense,Industrial Goods & Services,Industrials,0.3671409,SXNP Index,0.650126
ABC,HOC LN Equity,0,-0.1,Mining,Basic Resources,Basic Materials,2.348066,SXPP Index,-0.653875
ABC,HOT GR Equity,0,-1.2,Construction & Materials,Construction & Materials,Industrials,2.004008,SXOP Index,0.8841428
ABC,HRI LN Equity,0,-0.3,Equity Investment Instruments,Financial Services,Financials,-0.3787879,SXFP Index,0.905816
ABC,HSBA LN Equity,-19.9,-10,Banks,Banks,Financials,0.7727533,SX7P Index,0.6701741
ABC,HSTG LN Equity,0,-0.2,Nonlife Insurance,Insurance,Financials,-6.106265,SXIP Index,1.062417
ABC,HSV LN Equity,0,-0.8,Support Services,Industrial Goods & Services,Industrials,2.802691,SXNP Index,0.650126
ABC,HSX LN Equity,0,-1.2,Nonlife Insurance,Insurance,Financials,-0.3309067,SXIP Index,1.062417
ABC,HTG LN Equity,0,-0.3,"Oil Equipment, Services & Distribution",Oil & Gas,Oil & Gas,-0.6578947,SXEP Index,1.100116
ABC,HUH1V FH Equity,0,-0.1,General Industrials,Industrial Goods & Services,Industrials,0.4523425,SXNP Index,0.650126
ABC,HVPE LN Equity,0,-0.3,Equity Investment Instruments,Financial Services,Financials,0.15625,SXFP Index,0.905816
ABC,HWDN LN Equity,0,-1,Support Services,Industrial Goods & Services,Industrials,0.7183365,SXNP Index,0.650126
ABC,IAG LN Equity,0,-0.8,Travel & Leisure,Travel & Leisure,Consumer Services,1.530925,SXTP Index,0.6633038
ABC,IBE SM Equity,0,7,Electricity,Utilities,Utilities,2.083962,SX6P Index,1.683118
ABC,IBST LN Equity,0,-0.3,Construction & Materials,Construction & Materials,Industrials,-0.06747638,SXOP Index,0.8841428
ABC,ICP LN Equity,0,-0.9,Financial Services,Financial Services,Financials,0.4699248,SXFP Index,0.905816
ABC,IFX GR Equity,0,-0.4,Technology Hardware & Equipment,Technology,Technology,-1.671309,SX8P Index,0.2669742
ABC,IG IM Equity,0,0,"Gas, Water & Multiutilities",Utilities,Utilities,1.954048,SX6P Index,1.683118
ABC,IGG LN Equity,0,-0.9,Financial Services,Financial Services,Financials,-0.1762632,SXFP Index,0.905816
ABC,IGY GR Equity,0,0.2,"Gas, Water & Multiutilities",Utilities,Utilities,0.5737705,SX6P Index,1.683118
ABC,IHG LN Equity,0,-0.6,Travel & Leisure,Travel & Leisure,Consumer Services,0.1934236,SXTP Index,0.6633038
ABC,IHP LN Equity,0,-0.2,Financial Services,Financial Services,Financials,0.5494506,SXFP Index,0.905816
ABC,III LN Equity,0,-0.6,Financial Services,Financial Services,Financials,0.1571268,SXFP Index,0.905816
ABC,IMB LN Equity,0,-1.9,Tobacco,Personal & Household Goods,Consumer Goods,1.716207,SXQP Index,1.072337
ABC,IMCD NA Equity,0,-0.4,Chemicals,Chemicals,Basic Materials,1.409692,SX4P Index,0.5173808
ABC,IMI LN Equity,0,-1,Industrial Engineering,Industrial Goods & Services,Industrials,-0.270514,SXNP Index,0.650126
ABC,INCH LN Equity,0,-0.9,General Retailers,Retail,Consumer Services,1.109661,SXRP Index,0.6456596
ABC,INDV LN Equity,0,-0.8,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.5333334,SXDP Index,0.9666694
ABC,INF LN Equity,30.6,-0.7,Media,Media,Consumer Services,0.0715137,SXMP Index,0.5542246
ABC,INGA NA Equity,0,-7.2,Banks,Banks,Financials,0.09751341,SX7P Index,0.6701741
ABC,INPP LN Equity,0,-0.6,Equity Investment Instruments,Financial Services,Financials,-0.140647,SXFP Index,0.905816
ABC,INTU LN Equity,0,-0.5,Real Estate Investment Trusts,Real Estate,Financials,0.5320638,SX86P Index,0.3669621
ABC,INVP LN Equity,0,-1,Financial Services,Financial Services,Financials,1.849755,SXFP Index,0.905816
ABC,IPO LN Equity,0,-0.4,Financial Services,Financial Services,Financials,-0.1538462,SXFP Index,0.905816
ABC,ISAT LN Equity,0,-0.7,Mobile Telecommunications,Telecommunications,Telecommunications,-6.061719,SXKP Index,1.884442
ABC,ISP IM Equity,0,-12.4,Banks,Banks,Financials,2.045777,SX7P Index,0.6701741
ABC,ISS DC Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,0.8784096,SXNP Index,0.650126
ABC,ITRK LN Equity,0,-0.9,Support Services,Industrial Goods & Services,Industrials,0.4265908,SXNP Index,0.650126
ABC,ITV LN Equity,0,-0.5,Media,Media,Consumer Services,-0.05847953,SXMP Index,0.5542246
ABC,ITX SM Equity,72.3,-1.4,General Retailers,Retail,Consumer Services,1.059105,SXRP Index,0.6456596
ABC,IWG LN Equity,0,-0.7,Support Services,Industrial Goods & Services,Industrials,0.6666667,SXNP Index,0.650126
ABC,JAM LN Equity,0,-0.3,Equity Investment Instruments,Financial Services,Financials,0.3571429,SXFP Index,0.905816
ABC,JD/ LN Equity,0,-0.5,General Retailers,Retail,Consumer Services,0.1122083,SXRP Index,0.6456596
ABC,JDW LN Equity,0,-0.3,Travel & Leisure,Travel & Leisure,Consumer Services,0.08123477,SXTP Index,0.6633038
ABC,JE/ LN Equity,0,-0.3,General Retailers,Retail,Consumer Services,2.074689,SXRP Index,0.6456596
ABC,JEO LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,0.905816
ABC,JFJ LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,-0.2188184,SXFP Index,0.905816
ABC,JII LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,0.5856515,SXFP Index,0.905816
ABC,JLG LN Equity,0,-0.4,Financial Services,Financial Services,Financials,-0.2909091,SXFP Index,0.905816
ABC,JLIF LN Equity,0,-0.3,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,0.905816
ABC,JLT LN Equity,0,-0.5,Nonlife Insurance,Insurance,Financials,0.7788162,SXIP Index,1.062417
ABC,JMAT LN Equity,65.6,-0.5,Chemicals,Chemicals,Basic Materials,0.1689665,SX4P Index,0.5173808
ABC,JMG LN Equity,0,-0.3,Equity Investment Instruments,Financial Services,Financials,0.6009616,SXFP Index,0.905816
ABC,JUN3 GR Equity,0,-0.3,Industrial Engineering,Industrial Goods & Services,Industrials,-0.6357279,SXNP Index,0.650126
ABC,JUP LN Equity,0,-0.5,Financial Services,Financial Services,Financials,1.163321,SXFP Index,0.905816
ABC,JUST LN Equity,0,-0.4,Life Insurance,Insurance,Financials,1.949026,SXIP Index,1.062417
ABC,KAZ LN Equity,0,-0.6,Mining,Basic Resources,Basic Materials,1.694915,SXPP Index,-0.653875
ABC,KBC BB Equity,0,-1.9,Banks,Banks,Financials,-0.3977968,SX7P Index,0.6701741
ABC,KCR FH Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,0.3471218,SXNP Index,0.650126
ABC,KER FP Equity,-14,0,General Retailers,Retail,Consumer Services,-0.1269841,SXRP Index,0.6456596
ABC,KGF LN Equity,0,-0.4,General Retailers,Retail,Consumer Services,0.067659,SXRP Index,0.6456596
ABC,KGX GR Equity,0,-0.8,Industrial Engineering,Industrial Goods & Services,Industrials,4.682489,SXNP Index,0.650126
ABC,KIE LN Equity,0,-0.3,Construction & Materials,Construction & Materials,Industrials,-0.4271223,SXOP Index,0.8841428
ABC,KN FP Equity,0,-0.6,Banks,Banks,Financials,-0.06684492,SX7P Index,0.6701741
ABC,KNEBV FH Equity,0,-0.6,Industrial Engineering,Industrial Goods & Services,Industrials,0.6511628,SXNP Index,0.650126
ABC,KNIN SW Equity,0,-0.2,Industrial Transportation,Industrial Goods & Services,Industrials,2.136317,SXNP Index,0.650126
ABC,KSP ID Equity,-15.1,-1.6,Construction & Materials,Construction & Materials,Industrials,-0.4739336,SXOP Index,0.8841428
ABC,KYG ID Equity,-24.2,0,Food Producers,Food & Beverage,Consumer Goods,0.5537099,SX3P Index,1.030116
ABC,LAND LN Equity,0,-0.5,Real Estate Investment Trusts,Real Estate,Financials,0.2516515,SX86P Index,0.3669621
ABC,LDO IM Equity,0,-0.7,Aerospace & Defense,Industrial Goods & Services,Industrials,2.676864,SXNP Index,0.650126
ABC,LEG GR Equity,0,-1,Real Estate Investment & Services,Real Estate,Financials,-0.5554368,SX86P Index,0.3669621
ABC,LEO GR Equity,0,-0.2,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,0,SXNP Index,0.650126
ABC,LGEN LN Equity,0,-1.1,Life Insurance,Insurance,Financials,0.843235,SXIP Index,1.062417
ABC,LHA GR Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,-0.734574,SXTP Index,0.6633038
ABC,LHN FP Equity,0,-4.9,Construction & Materials,Construction & Materials,Industrials,-0.4374241,SXOP Index,0.8841428
ABC,LIGHT NA Equity,0,-0.1,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,3.461006,SXNP Index,0.650126
ABC,LINU GR Equity,0,-5.7,Chemicals,Chemicals,Basic Materials,-0.9300049,SX4P Index,0.5173808
ABC,LINU GY Equity,60.2,0,Chemicals,Chemicals,Basic Materials,-0.04904365,SX4P Index,0.5173808
ABC,LLOY LN Equity,-28.5,-3.2,Banks,Banks,Financials,-0.4814636,SX7P Index,0.6701741
ABC,LMP LN Equity,0,-0.3,Real Estate Investment Trusts,Real Estate,Financials,0.05434782,SX86P Index,0.3669621
ABC,LONN SW Equity,0,-0.1,Pharmaceuticals & Biotechnology,Health Care,Health Care,1.649405,SXDP Index,0.9666694
ABC,LOOMB SS Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,-0.456026,SXNP Index,0.650126
ABC,LR FP Equity,0,-0.5,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,0.9023526,SXNP Index,0.650126
ABC,LRD LN Equity,0,-0.3,Technology Hardware & Equipment,Technology,Technology,0,SX8P Index,0.2669742
ABC,LRE LN Equity,0,-0.3,Nonlife Insurance,Insurance,Financials,-0.3571429,SXIP Index,1.062417
ABC,LSE LN Equity,0,-1,Financial Services,Financial Services,Financials,1.070859,SXFP Index,0.905816
ABC,LUPE SS Equity,-20.7,0,Oil & Gas Producers,Oil & Gas,Oil & Gas,0.1757469,SXEP Index,1.100116
ABC,LUX IM Equity,0,-3.3,Personal Goods,Personal & Household Goods,Consumer Goods,0.733945,SXQP Index,1.072337
ABC,LXS GR Equity,0,-1.7,Chemicals,Chemicals,Basic Materials,0.5705706,SX4P Index,0.5173808
ABC,MAB LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0,SXTP Index,0.6633038
ABC,MAERSKB DC Equity,0,-0.2,Industrial Transportation,Industrial Goods & Services,Industrials,0.7088608,SXNP Index,0.650126
ABC,MAN GR Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,-0.4166667,SXNP Index,0.650126
ABC,MAP SM Equity,0,-0.4,Nonlife Insurance,Insurance,Financials,2.218762,SXIP Index,1.062417
ABC,MB IM Equity,0,-1.5,Banks,Banks,Financials,1.211815,SX7P Index,0.6701741
ABC,MC FP Equity,0,-14.8,Personal Goods,Personal & Household Goods,Consumer Goods,1.367916,SXQP Index,1.072337
ABC,MCRO LN Equity,0,-0.4,Software & Computer Services,Technology,Technology,-8.038705,SX8P Index,0.2669742
ABC,MCS LN Equity,0,-0.2,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-1.253133,SXQP Index,1.072337
ABC,MDC LN Equity,0,-0.6,Health Care Equipment & Services,Health Care,Health Care,2.092212,SXDP Index,0.9666694
ABC,MERL LN Equity,0,-0.8,Travel & Leisure,Travel & Leisure,Consumer Services,2.564103,SXTP Index,0.6633038
ABC,METSO FH Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,0.5681818,SXNP Index,0.650126
ABC,MGAM LN Equity,0,-0.3,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,0,SXNP Index,0.650126
ABC,MGGT LN Equity,0,-1.2,Aerospace & Defense,Industrial Goods & Services,Industrials,0.610454,SXNP Index,0.650126
ABC,MKS LN Equity,0,-0.3,General Retailers,Retail,Consumer Services,0.4690117,SXRP Index,0.6456596
ABC,ML FP Equity,0,-4.9,Automobiles & Parts,Automobiles & Parts,Consumer Goods,-0.04830918,SXAP Index,0.5500247
ABC,MLC LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,1.313321,SXTP Index,0.6633038
ABC,MNDI LN Equity,0,-0.5,Forestry & Paper,Basic Resources,Basic Materials,0.3942829,SXPP Index,-0.653875
ABC,MNKS LN Equity,0,-0.5,Equity Investment Instruments,Financial Services,Financials,0.4807692,SXFP Index,0.905816
ABC,MONC IM Equity,44.5,-2.3,Personal Goods,Personal & Household Goods,Consumer Goods,1.315789,SXQP Index,1.072337
ABC,MONY LN Equity,0,-0.5,Media,Media,Consumer Services,0.6709265,SXMP Index,0.5542246
ABC,MRCM IX Equity,0,-0.5,Equity Investment Instruments,Financial Services,Financials,0.0691085,SXFP Index,0.905816
ABC,MRK GR Equity,0,-0.3,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.2365744,SXDP Index,0.9666694
ABC,MRK GY Equity,-6.3,0,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.8303677,SXDP Index,0.9666694
ABC,MRO LN Equity,0,-3.4,Construction & Materials,Construction & Materials,Industrials,0.9161041,SXOP Index,0.8841428
ABC,MRW LN Equity,0,-0.4,Food & Drug Retailers,Retail,Consumer Services,0.4809619,SXRP Index,0.6456596
ABC,MS IM Equity,0,-0.2,Media,Media,Consumer Services,-2.613636,SXMP Index,0.5542246
ABC,MSLH LN Equity,0,-0.2,Construction & Materials,Construction & Materials,Industrials,-0.2952756,SXOP Index,0.8841428
ABC,MTRO LN Equity,0,-0.8,Banks,Banks,Financials,0.8004926,SX7P Index,0.6701741
ABC,MTX GR Equity,0,-1.7,Aerospace & Defense,Industrial Goods & Services,Industrials,-0.5603985,SXNP Index,0.650126
ABC,MUV2 GR Equity,0,-5.2,Nonlife Insurance,Insurance,Financials,1.309557,SXIP Index,1.062417
ABC,MYI LN Equity,0,-0.4,Equity Investment Instruments,Financial Services,Financials,0.5347593,SXFP Index,0.905816
ABC,NBLS LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,0.905816
ABC,NDA GR Equity,0,-0.4,Industrial Metals & Mining,Basic Resources,Basic Materials,3.854456,SXPP Index,-0.653875
ABC,NEX LN Equity,0,-0.5,Travel & Leisure,Travel & Leisure,Consumer Services,0.6592292,SXTP Index,0.6633038
ABC,NG/ LN Equity,0,-2,"Gas, Water & Multiutilities",Utilities,Utilities,1.900689,SX6P Index,1.683118
ABC,NIBEB SS Equity,0,-0.8,Construction & Materials,Construction & Materials,Industrials,-0.8085107,SXOP Index,0.8841428
ABC,NMC LN Equity,0,-0.2,Health Care Equipment & Services,Health Care,Health Care,0.5797101,SXDP Index,0.9666694
ABC,NN NA Equity,0,-1.6,Life Insurance,Insurance,Financials,0.5780347,SXIP Index,1.062417
ABC,NOEJ GR Equity,0,-0.3,Automobiles & Parts,Automobiles & Parts,Consumer Goods,2.249135,SXAP Index,0.5500247
ABC,NOKIA FH Equity,0,-1.2,Technology Hardware & Equipment,Technology,Technology,0.4539827,SX8P Index,0.2669742
ABC,NOVN SW Equity,0,-0.8,Pharmaceuticals & Biotechnology,Health Care,Health Care,1.409214,SXDP Index,0.9666694
ABC,NOVOB DC Equity,0,-0.3,Pharmaceuticals & Biotechnology,Health Care,Health Care,1.137314,SXDP Index,0.9666694
ABC,NRE1V FH Equity,0,-1.2,Automobiles & Parts,Automobiles & Parts,Consumer Goods,1.505117,SXAP Index,0.5500247
ABC,NRR LN Equity,0,-0.2,Real Estate Investment Trusts,Real Estate,Financials,0.9276438,SX86P Index,0.3669621
ABC,NTGY SM Equity,0,1.8,"Gas, Water & Multiutilities",Utilities,Utilities,0.7449605,SX6P Index,1.683118
ABC,NXG LN Equity,0,-0.9,Financial Services,Financial Services,Financials,-0.3883495,SXFP Index,0.905816
ABC,NXT LN Equity,0,-0.6,General Retailers,Retail,Consumer Services,0.2006689,SXRP Index,0.6456596
ABC,OCDO LN Equity,0,-0.4,Food & Drug Retailers,Retail,Consumer Services,-0.1919386,SXRP Index,0.6456596
ABC,OERL SW Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,-0.947226,SXNP Index,0.650126
ABC,OR FP Equity,0,-10.1,Personal Goods,Personal & Household Goods,Consumer Goods,1.243424,SXQP Index,1.072337
ABC,ORA FP Equity,0,-1.2,Fixed Line Telecommunications,Telecommunications,Telecommunications,1.158301,SXKP Index,1.884442
ABC,OSB LN Equity,0,-0.3,Financial Services,Financial Services,Financials,2.784563,SXFP Index,0.905816
ABC,OSR GR Equity,0,-1.1,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,-4.991087,SXNP Index,0.650126
ABC,OTB LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,-0.5825243,SXTP Index,0.6633038
ABC,PAG LN Equity,0,-0.4,Financial Services,Financial Services,Financials,8.418367,SXFP Index,0.905816
